gene_id,genome_accession,Ce,NC,NOSC
NZ_JAEG01000001.1_302,RS_GCF_000518785,-429.58000000000004,1778,-0.2416085489313836
NZ_JAEG01000001.1_303,RS_GCF_000518785,-96.03999999999999,1124,-0.08544483985765124
NZ_JAEG01000001.1_304,RS_GCF_000518785,-114.23999999999998,900,-0.12693333333333331
NZ_JAEG01000001.1_305,RS_GCF_000518785,-317.18,1153,-0.27509106678230705
NZ_JAEG01000001.1_306,RS_GCF_000518785,-233.70999999999998,1974,-0.11839412360688956
NZ_JAEG01000001.1_307,RS_GCF_000518785,-145.82999999999998,1138,-0.12814586994727592
NZ_JAEG01000001.1_308,RS_GCF_000518785,-345.41999999999996,1864,-0.18531115879828325
NZ_JAEG01000001.1_309,RS_GCF_000518785,-177.90999999999997,998,-0.17826653306613224
NZ_JAEG01000001.1_310,RS_GCF_000518785,-259.65000000000003,1359,-0.19105960264900665
NZ_JAEG01000001.1_311,RS_GCF_000518785,-97.68,833,-0.11726290516206483
NZ_JAEG01000001.1_312,RS_GCF_000518785,-327.33,2745,-0.11924590163934426
NZ_JAEG01000001.1_313,RS_GCF_000518785,-63.99,500,-0.12798
NZ_JAEG01000001.1_314,RS_GCF_000518785,-283.79999999999995,2330,-0.12180257510729611
NZ_JAEG01000001.1_315,RS_GCF_000518785,-127.55999999999999,978,-0.13042944785276073
NZ_JAEG01000001.1_316,RS_GCF_000518785,-141.96999999999997,1403,-0.1011903064861012
NZ_JAEG01000001.1_317,RS_GCF_000518785,-219.58999999999997,1458,-0.15061042524005486
NZ_JAEG01000001.1_318,RS_GCF_000518785,-189.68,1370,-0.13845255474452556
NZ_JAEG01000001.1_319,RS_GCF_000518785,-141.91,994,-0.1427665995975855
NZ_JAEG01000001.1_320,RS_GCF_000518785,-284.34,2157,-0.13182197496522946
NZ_JAEG01000001.1_321,RS_GCF_000518785,-59.8,413,-0.14479418886198547
NZ_JAEG01000001.1_322,RS_GCF_000518785,-177.99,1396,-0.1275
NZ_JAEG01000001.1_323,RS_GCF_000518785,-329.67,2205,-0.14951020408163265
NZ_JAEG01000001.1_324,RS_GCF_000518785,-312.07,2218,-0.14069882777276826
NZ_JAEG01000001.1_325,RS_GCF_000518785,-619.8299999999999,3664,-0.16916757641921396
NZ_JAEG01000001.1_326,RS_GCF_000518785,-356.1,2367,-0.15044359949302916
NZ_JAEG01000001.1_327,RS_GCF_000518785,-257.59,1828,-0.14091356673960612
NZ_JAEG01000001.1_328,RS_GCF_000518785,-129.82999999999998,1577,-0.08232720355104628
NZ_JAEG01000001.1_329,RS_GCF_000518785,-239.71,1862,-0.12873791621911923
NZ_JAEG01000001.1_330,RS_GCF_000518785,-91.96000000000001,732,-0.12562841530054647
NZ_JAEG01000001.1_331,RS_GCF_000518785,-139.26,2028,-0.06866863905325443
NZ_JAEG01000001.1_332,RS_GCF_000518785,-105.69,784,-0.13480867346938774
NZ_JAEG01000001.1_333,RS_GCF_000518785,-146.0,982,-0.14867617107942974
NZ_JAEG01000001.1_334,RS_GCF_000518785,-313.59,1798,-0.1744104560622914
NZ_JAEG01000001.1_335,RS_GCF_000518785,-221.79,1593,-0.13922787193973635
NZ_JAEG01000001.1_336,RS_GCF_000518785,-35.67000000000001,680,-0.05245588235294119
NZ_JAEG01000001.1_337,RS_GCF_000518785,-157.69,437,-0.36084668192219677
NZ_JAEG01000001.1_338,RS_GCF_000518785,-465.88,2284,-0.2039754816112084
NZ_JAEG01000001.1_339,RS_GCF_000518785,-31.989999999999995,405,-0.07898765432098764
NZ_JAEG01000001.1_340,RS_GCF_000518785,-123.64999999999999,1009,-0.12254707631318136
NZ_JAEG01000001.1_341,RS_GCF_000518785,-360.22,2046,-0.17606060606060608
NZ_JAEG01000001.1_342,RS_GCF_000518785,-109.83000000000001,504,-0.2179166666666667
NZ_JAEG01000001.1_343,RS_GCF_000518785,-435.76,2159,-0.2018341824918944
NZ_JAEG01000001.1_344,RS_GCF_000518785,-131.90000000000003,530,-0.24886792452830195
NZ_JAEG01000001.1_345,RS_GCF_000518785,-125.64,1671,-0.07518850987432675
NZ_JAEG01000001.1_346,RS_GCF_000518785,-49.89,556,-0.08973021582733813
NZ_JAEG01000001.1_347,RS_GCF_000518785,-199.72000000000003,1967,-0.10153533299440774
NZ_JAEG01000001.1_348,RS_GCF_000518785,-181.56,1322,-0.13733736762481089
NZ_JAEG01000001.1_349,RS_GCF_000518785,-155.29000000000002,1426,-0.10889901823281908
NZ_JAEG01000001.1_350,RS_GCF_000518785,-182.04000000000002,1132,-0.16081272084805656
NZ_JAEG01000001.1_351,RS_GCF_000518785,-700.6199999999999,4009,-0.17476178598154152
NZ_JAEG01000001.1_352,RS_GCF_000518785,-315.07,2154,-0.14627205199628598
NZ_JAEG01000001.1_353,RS_GCF_000518785,-799.2700000000001,4180,-0.1912129186602871
NZ_JAEG01000001.1_354,RS_GCF_000518785,-401.97,2988,-0.1345281124497992
NZ_JAEG01000001.1_355,RS_GCF_000518785,-197.82,1538,-0.12862158647594277
NZ_JAEG01000001.1_356,RS_GCF_000518785,-229.82,1292,-0.17787925696594425
NZ_JAEG01000001.1_357,RS_GCF_000518785,-106.10999999999999,720,-0.14737499999999998
NZ_JAEG01000001.1_358,RS_GCF_000518785,-289.89,1881,-0.15411483253588515
NZ_JAEG01000001.1_359,RS_GCF_000518785,-109.75,775,-0.14161290322580644
NZ_JAEG01000001.1_360,RS_GCF_000518785,5.870000000000001,867,0.00677047289504037
NZ_JAEG01000001.1_361,RS_GCF_000518785,-403.42999999999995,2681,-0.15047743379336068
NZ_JAEG01000001.1_362,RS_GCF_000518785,-129.94,575,-0.22598260869565218
NZ_JAEG01000001.1_363,RS_GCF_000518785,-129.79,1114,-0.116508078994614
NZ_JAEG01000001.1_364,RS_GCF_000518785,-155.37,1406,-0.1105049786628734
NZ_JAEG01000001.1_365,RS_GCF_000518785,-379.67999999999995,3327,-0.11412082957619475
NZ_JAEG01000001.1_366,RS_GCF_000518785,-549.35,6566,-0.08366585440146208
NZ_JAEG01000001.1_367,RS_GCF_000518785,-44.05,256,-0.1720703125
NZ_JAEG01000001.1_368,RS_GCF_000518785,-105.81,685,-0.15446715328467153
NZ_JAEG01000001.1_369,RS_GCF_000518785,-258.03999999999996,1755,-0.147031339031339
NZ_JAEG01000001.1_370,RS_GCF_000518785,-195.96,1132,-0.17310954063604242
NZ_JAEG01000001.1_371,RS_GCF_000518785,-99.46000000000001,1017,-0.09779744346116029
NZ_JAEG01000001.1_372,RS_GCF_000518785,-177.78,967,-0.183846949327818
NZ_JAEG01000001.1_373,RS_GCF_000518785,-233.69,1468,-0.15918937329700272
NZ_JAEG01000001.1_374,RS_GCF_000518785,-405.16999999999996,3375,-0.12005037037037036
NZ_JAEG01000001.1_375,RS_GCF_000518785,-67.72,704,-0.09619318181818182
NZ_JAEG01000001.1_376,RS_GCF_000518785,-21.77,627,-0.03472089314194577
NZ_JAEG01000001.1_377,RS_GCF_000518785,-77.92,695,-0.11211510791366906
NZ_JAEG01000001.1_378,RS_GCF_000518785,-113.92,1098,-0.10375227686703097
NZ_JAEG01000001.1_379,RS_GCF_000518785,-17.83,739,-0.02412719891745602
NZ_JAEG01000001.1_380,RS_GCF_000518785,-223.93,1510,-0.1482980132450331
NZ_JAEG01000001.1_381,RS_GCF_000518785,-86.05000000000001,668,-0.12881736526946108
NZ_JAEG01000001.1_382,RS_GCF_000518785,-300.97,1259,-0.239054805401112
NZ_JAEG01000001.1_383,RS_GCF_000518785,-124.00999999999999,846,-0.1465839243498818
NZ_JAEG01000001.1_384,RS_GCF_000518785,-849.38,5415,-0.15685687903970452
NZ_JAEG01000001.1_385,RS_GCF_000518785,-115.80000000000001,736,-0.15733695652173915
NZ_JAEG01000001.1_386,RS_GCF_000518785,-165.87,1361,-0.12187362233651727
NZ_JAEG01000001.1_387,RS_GCF_000518785,-191.83,1990,-0.09639698492462312
NZ_JAEG01000001.1_388,RS_GCF_000518785,-267.56,992,-0.26971774193548387
NZ_JAEG01000001.1_389,RS_GCF_000518785,-222.15,2457,-0.09041514041514041
NZ_JAEG01000001.1_390,RS_GCF_000518785,-133.87,666,-0.20100600600600602
NZ_JAEG01000001.1_391,RS_GCF_000518785,-79.92,640,-0.124875
NZ_JAEG01000001.1_392,RS_GCF_000518785,-415.80000000000007,2471,-0.16827195467422099
NZ_JAEG01000001.1_393,RS_GCF_000518785,-175.82,1098,-0.16012750455373406
NZ_JAEG01000001.1_394,RS_GCF_000518785,-49.85000000000001,506,-0.09851778656126484
NZ_JAEG01000001.1_395,RS_GCF_000518785,-166.02999999999997,2072,-0.08013030888030886
NZ_JAEG01000001.1_396,RS_GCF_000518785,-293.88,1547,-0.1899676793794441
NZ_JAEG01000001.1_397,RS_GCF_000518785,-81.49000000000001,786,-0.10367684478371503
NZ_JAEG01000001.1_398,RS_GCF_000518785,-269.78,1668,-0.16173860911270982
NZ_JAEG01000001.1_399,RS_GCF_000518785,-99.5,1179,-0.08439355385920272
NZ_JAEG01000001.1_400,RS_GCF_000518785,-209.78999999999996,1063,-0.19735653809971773
NZ_JAEG01000001.1_401,RS_GCF_000518785,-155.54,1159,-0.13420189818809317
NZ_JAEG01000001.1_402,RS_GCF_000518785,-241.10000000000002,929,-0.25952637244348764
NZ_JAEG01000001.1_403,RS_GCF_000518785,-319.49,2156,-0.14818645640074213
NZ_JAEG01000001.1_404,RS_GCF_000518785,-95.75,757,-0.12648612945838839
NZ_JAEG01000001.1_405,RS_GCF_000518785,-498.92999999999995,2331,-0.21404118404118402
NZ_JAEG01000001.1_406,RS_GCF_000518785,-95.59,897,-0.10656633221850613
NZ_JAEG01000001.1_407,RS_GCF_000518785,-381.42999999999995,4201,-0.09079504879790525
NZ_JAEG01000001.1_408,RS_GCF_000518785,-44.03999999999999,492,-0.0895121951219512
NZ_JAEG01000001.1_409,RS_GCF_000518785,-247.88,1299,-0.1908237105465743
NZ_JAEG01000001.1_410,RS_GCF_000518785,-82.06,372,-0.22059139784946238
NZ_JAEG01000001.1_411,RS_GCF_000518785,-22.049999999999997,433,-0.05092378752886836
NZ_JAEG01000001.1_412,RS_GCF_000518785,-157.76,1045,-0.15096650717703347
NZ_JAEG01000001.1_413,RS_GCF_000518785,-107.99999999999997,592,-0.18243243243243237
NZ_JAEG01000001.1_414,RS_GCF_000518785,-81.39,894,-0.09104026845637583
NZ_JAEG01000001.1_415,RS_GCF_000518785,-52.03,471,-0.11046709129511678
NZ_JAEG01000001.1_416,RS_GCF_000518785,-297.25,2298,-0.12935161009573543
NZ_JAEG01000001.1_417,RS_GCF_000518785,-427.02,3500,-0.12200571428571429
NZ_JAEG01000001.1_418,RS_GCF_000518785,-50.00000000000001,357,-0.14005602240896362
NZ_JAEG01000001.1_419,RS_GCF_000518785,-28.439999999999998,367,-0.07749318801089917
NZ_JAEG01000001.1_420,RS_GCF_000518785,-75.72,548,-0.1381751824817518
NZ_JAEG01000001.1_421,RS_GCF_000518785,-588.3300000000002,2100,-0.28015714285714294
NZ_JAEG01000001.1_422,RS_GCF_000518785,-215.61,1319,-0.16346474601971192
NZ_JAEG01000001.1_423,RS_GCF_000518785,-223.63,1457,-0.1534866163349348
NZ_JAEG01000001.1_424,RS_GCF_000518785,-189.29,1454,-0.1301856946354883
NZ_JAEG01000001.1_425,RS_GCF_000518785,-126.05000000000001,1038,-0.1214354527938343
NZ_JAEG01000001.1_426,RS_GCF_000518785,-564.8000000000001,1759,-0.3210915292779989
NZ_JAEG01000001.1_427,RS_GCF_000518785,-249.67999999999995,1963,-0.12719307182883338
NZ_JAEG01000001.1_428,RS_GCF_000518785,-117.66,709,-0.16595204513399153
NZ_JAEG01000001.1_429,RS_GCF_000518785,-261.87,2408,-0.10875
NZ_JAEG01000001.1_430,RS_GCF_000518785,-411.71,2067,-0.1991823899371069
NZ_JAEG01000001.1_431,RS_GCF_000518785,-223.53000000000003,1366,-0.1636383601756955
NZ_JAEG01000001.1_432,RS_GCF_000518785,-161.79999999999998,1342,-0.12056631892697466
NZ_JAEG01000001.1_433,RS_GCF_000518785,-115.67,911,-0.12697036223929747
NZ_JAEG01000001.1_434,RS_GCF_000518785,-99.75000000000001,896,-0.11132812500000001
NZ_JAEG01000001.1_435,RS_GCF_000518785,-65.73,820,-0.08015853658536586
NZ_JAEG01000001.1_436,RS_GCF_000518785,-327.5,2035,-0.16093366093366093
NZ_JAEG01000001.1_437,RS_GCF_000518785,-125.58,1017,-0.12348082595870206
NZ_JAEG01000001.1_438,RS_GCF_000518785,-671.06,2569,-0.26121448034254574
NZ_JAEG01000001.1_439,RS_GCF_000518785,-423.38,4188,-0.10109360076408787
NZ_JAEG01000001.1_440,RS_GCF_000518785,-278.0,1693,-0.1642055522740697
NZ_JAEG01000001.1_441,RS_GCF_000518785,-193.85999999999999,1423,-0.1362333099086437
NZ_JAEG01000001.1_442,RS_GCF_000518785,-261.78999999999996,1437,-0.1821781489213639
NZ_JAEG01000001.1_443,RS_GCF_000518785,-159.62,1208,-0.132135761589404
NZ_JAEG01000001.1_444,RS_GCF_000518785,-565.0999999999999,4226,-0.13371982962612397
NZ_JAEG01000001.1_445,RS_GCF_000518785,-318.21999999999997,2150,-0.14800930232558138
NZ_JAEG01000001.1_446,RS_GCF_000518785,-16.119999999999994,689,-0.02339622641509433
NZ_JAEG01000001.1_447,RS_GCF_000518785,-81.79,796,-0.10275125628140705
NZ_JAEG01000001.1_448,RS_GCF_000518785,-315.72,2404,-0.13133111480865226
NZ_JAEG01000001.1_449,RS_GCF_000518785,-370.14,1717,-0.21557367501456026
NZ_JAEG01000001.1_450,RS_GCF_000518785,-141.99,839,-0.1692371871275328
NZ_JAEG01000001.1_451,RS_GCF_000518785,-121.80999999999997,613,-0.1987112561174551
NZ_JAEG01000001.1_452,RS_GCF_000518785,-133.96,1320,-0.1014848484848485
NZ_JAEG01000001.1_453,RS_GCF_000518785,-90.14999999999999,1012,-0.08908102766798418
NZ_JAEG01000001.1_454,RS_GCF_000518785,-35.85,482,-0.07437759336099585
NZ_JAEG01000001.1_455,RS_GCF_000518785,-54.05,563,-0.09600355239786855
NZ_JAEG01000001.1_456,RS_GCF_000518785,-416.5899999999999,8252,-0.050483519146873476
NZ_JAEG01000001.1_457,RS_GCF_000518785,-131.94,926,-0.14248380129589633
NZ_JAEG01000001.1_458,RS_GCF_000518785,-199.42000000000002,2103,-0.09482643842130291
NZ_JAEG01000001.1_459,RS_GCF_000518785,-241.97,1346,-0.1797696879643388
NZ_JAEG01000001.1_460,RS_GCF_000518785,-487.38,1900,-0.2565157894736842
NZ_JAEG01000001.1_461,RS_GCF_000518785,-187.42000000000002,1454,-0.12889958734525447
NZ_JAEG01000001.1_462,RS_GCF_000518785,-127.92,902,-0.14181818181818182
NZ_JAEG01000001.1_463,RS_GCF_000518785,-37.970000000000006,270,-0.14062962962962966
NZ_JAEG01000001.1_464,RS_GCF_000518785,-611.54,3687,-0.1658638459452129
NZ_JAEG01000001.1_465,RS_GCF_000518785,-141.54,1233,-0.11479318734793187
NZ_JAEG01000001.1_466,RS_GCF_000518785,-163.82,1062,-0.15425612052730697
NZ_JAEG01000001.1_467,RS_GCF_000518785,-21.839999999999996,1654,-0.013204353083434097
NZ_JAEG01000001.1_468,RS_GCF_000518785,-219.89999999999998,2857,-0.07696884844242212
NZ_JAEG01000001.1_469,RS_GCF_000518785,-119.73,1179,-0.10155216284987277
NZ_JAEG01000001.1_470,RS_GCF_000518785,-51.290000000000006,1366,-0.03754758418740849
NZ_JAEG01000001.1_471,RS_GCF_000518785,-321.40999999999997,2686,-0.11966120625465375
NZ_JAEG01000001.1_472,RS_GCF_000518785,-554.3499999999999,3275,-0.16926717557251905
NZ_JAEG01000001.1_473,RS_GCF_000518785,-251.52999999999997,1559,-0.16134060295060934
NZ_JAEG01000001.1_474,RS_GCF_000518785,8.319999999999997,633,0.013143759873617688
NZ_JAEG01000001.1_475,RS_GCF_000518785,-197.31,2255,-0.08749889135254989
NZ_JAEG01000001.1_476,RS_GCF_000518785,-173.46,1456,-0.1191346153846154
NZ_JAEG01000001.1_477,RS_GCF_000518785,-299.54999999999995,2212,-0.13542043399638334
NZ_JAEG01000001.1_478,RS_GCF_000518785,-158.0,833,-0.18967587034813926
NZ_JAEG01000001.1_479,RS_GCF_000518785,-228.1,1071,-0.21297852474323062
NZ_JAEG01000001.1_480,RS_GCF_000518785,-187.72,1069,-0.17560336763330214
NZ_JAEG01000001.1_481,RS_GCF_000518785,-369.61,3011,-0.12275323812686816
NZ_JAEG01000001.1_482,RS_GCF_000518785,-267.52000000000004,1046,-0.25575525812619504
NZ_JAEG01000001.1_483,RS_GCF_000518785,-81.66,794,-0.1028463476070529
NZ_JAEG01000001.1_484,RS_GCF_000518785,-45.940000000000005,512,-0.08972656250000001
NZ_JAEG01000001.1_485,RS_GCF_000518785,-257.35,2176,-0.11826746323529413
NZ_JAEG01000001.1_486,RS_GCF_000518785,-37.970000000000006,419,-0.09062052505966589
NZ_JAEG01000001.1_487,RS_GCF_000518785,-401.31,2603,-0.154172109104879
NZ_JAEG01000001.1_488,RS_GCF_000518785,-195.78,1726,-0.11342989571263036
NZ_JAEG01000001.1_489,RS_GCF_000518785,-183.57999999999998,1315,-0.13960456273764257
NZ_JAEG01000001.1_490,RS_GCF_000518785,-111.91999999999999,991,-0.11293642785065588
NZ_JAEG01000001.1_491,RS_GCF_000518785,-171.73999999999998,1451,-0.11835975189524464
NZ_JAEG01000001.1_492,RS_GCF_000518785,-118.1,779,-0.15160462130937097
NZ_JAEG01000001.1_493,RS_GCF_000518785,-47.91,497,-0.0963983903420523
NZ_JAEG01000001.1_494,RS_GCF_000518785,-177.75,1690,-0.10517751479289941
NZ_JAEG01000001.1_495,RS_GCF_000518785,-461.25,1492,-0.30914879356568364
NZ_JAEG01000001.1_496,RS_GCF_000518785,-502.86,1919,-0.26204273058884836
NZ_JAEG01000001.1_497,RS_GCF_000518785,-211.86,988,-0.21443319838056682
NZ_JAEG01000001.1_498,RS_GCF_000518785,-85.9,857,-0.10023337222870479
NZ_JAEG01000001.1_499,RS_GCF_000518785,101.69000000000001,3828,0.026564785788923722
NZ_JAEG01000001.1_500,RS_GCF_000518785,-215.65,1239,-0.17405165456012914
NZ_JAEG01000001.1_501,RS_GCF_000518785,-385.04999999999995,1347,-0.2858574610244988
NZ_JAEG01000001.1_502,RS_GCF_000518785,-411.29999999999995,1449,-0.2838509316770186
NZ_JAEG01000001.1_503,RS_GCF_000518785,-99.77000000000001,488,-0.20444672131147543
NZ_JAEG01000001.1_504,RS_GCF_000518785,-221.36,1232,-0.17967532467532468
NZ_JAEG01000001.1_505,RS_GCF_000518785,-169.56,1309,-0.12953399541634836
NZ_JAEG01000001.1_506,RS_GCF_000518785,-72.00999999999999,403,-0.17868486352357318
NZ_JAEG01000001.1_507,RS_GCF_000518785,-171.84,1339,-0.1283345780433159
NZ_JAEG01000001.1_508,RS_GCF_000518785,-140.07,1132,-0.12373674911660777
NZ_JAEG01000001.1_509,RS_GCF_000518785,-167.96,843,-0.1992408066429419
NZ_JAEG01000001.1_510,RS_GCF_000518785,-77.83999999999999,1094,-0.07115173674588665
NZ_JAEG01000001.1_511,RS_GCF_000518785,-201.63,1061,-0.1900377002827521
NZ_JAEG01000001.1_512,RS_GCF_000518785,-15.789999999999992,920,-0.01716304347826086
NZ_JAEG01000001.1_513,RS_GCF_000518785,-527.48,2490,-0.21183935742971888
NZ_JAEG01000001.1_514,RS_GCF_000518785,-213.57000000000002,1559,-0.13699166132135987
NZ_JAEG01000001.1_515,RS_GCF_000518785,-173.6,675,-0.2571851851851852
NZ_JAEG01000001.1_516,RS_GCF_000518785,-245.71999999999997,1550,-0.1585290322580645
NZ_JAEG01000001.1_517,RS_GCF_000518785,-263.64,1175,-0.22437446808510636
NZ_JAEG01000001.1_518,RS_GCF_000518785,5.910000000000001,347,0.017031700288184442
NZ_JAEG01000001.1_519,RS_GCF_000518785,-241.70000000000002,1100,-0.21972727272727274
NZ_JAEG01000001.1_520,RS_GCF_000518785,-440.8,1323,-0.33318216175359033
NZ_JAEG01000001.1_521,RS_GCF_000518785,-263.92999999999995,1491,-0.17701542588866528
NZ_JAEG01000001.1_522,RS_GCF_000518785,-183.43999999999997,2170,-0.08453456221198155
NZ_JAEG01000001.1_523,RS_GCF_000518785,-201.58,1358,-0.14843888070692196
NZ_JAEG01000001.1_524,RS_GCF_000518785,-49.9,372,-0.13413978494623655
NZ_JAEG01000001.1_525,RS_GCF_000518785,-996.51,4239,-0.2350813871196037
NZ_JAEG01000001.1_526,RS_GCF_000518785,-69.73,832,-0.08381009615384616
NZ_JAEG01000001.1_527,RS_GCF_000518785,-27.629999999999995,582,-0.047474226804123706
NZ_JAEG01000001.1_528,RS_GCF_000518785,-300.05999999999995,1331,-0.2254395191585274
NZ_JAEG01000001.1_529,RS_GCF_000518785,-521.45,1656,-0.31488526570048314
NZ_JAEG01000001.1_530,RS_GCF_000518785,-181.69,1251,-0.14523581135091926
NZ_JAEG01000001.1_531,RS_GCF_000518785,-33.56999999999999,525,-0.06394285714285713
NZ_JAEG01000001.1_532,RS_GCF_000518785,-143.25,1446,-0.09906639004149377
NZ_JAEG01000001.1_533,RS_GCF_000518785,-109.33000000000001,1205,-0.09073029045643155
NZ_JAEG01000001.1_534,RS_GCF_000518785,-155.68,1844,-0.08442516268980478
NZ_JAEG01000001.1_535,RS_GCF_000518785,-173.59000000000003,642,-0.27038940809968853
NZ_JAEG01000001.1_536,RS_GCF_000518785,-176.12,1156,-0.15235294117647058
NZ_JAEG01000001.1_537,RS_GCF_000518785,-399.8499999999999,1795,-0.22275766016713086
NZ_JAEG01000001.1_538,RS_GCF_000518785,-216.2,1801,-0.12004441976679622
NZ_JAEG01000001.1_539,RS_GCF_000518785,-169.99,972,-0.17488683127572016
NZ_JAEG01000001.1_540,RS_GCF_000518785,-1.8099999999999978,580,-0.00312068965517241
NZ_JAEG01000001.1_541,RS_GCF_000518785,-238.15,1632,-0.14592524509803922
NZ_JAEG01000001.1_542,RS_GCF_000518785,-958.58,2775,-0.34543423423423425
NZ_JAEG01000001.1_543,RS_GCF_000518785,-311.66999999999996,1536,-0.20291015624999997
NZ_JAEG01000001.1_544,RS_GCF_000518785,-455.55,3056,-0.14906740837696336
NZ_JAEG01000001.1_545,RS_GCF_000518785,-321.37,1995,-0.1610877192982456
NZ_JAEG01000001.1_546,RS_GCF_000518785,-329.53999999999996,1958,-0.1683043922369765
NZ_JAEG01000001.1_547,RS_GCF_000518785,-225.73000000000002,1619,-0.13942557134033354
NZ_JAEG01000001.1_548,RS_GCF_000518785,-95.91999999999999,1110,-0.0864144144144144
NZ_JAEG01000001.1_549,RS_GCF_000518785,-57.790000000000006,387,-0.14932816537467702
NZ_JAEG01000001.1_550,RS_GCF_000518785,-39.76,387,-0.1027390180878553
NZ_JAEG01000001.1_551,RS_GCF_000518785,-47.80000000000001,381,-0.12545931758530188
NZ_JAEG01000001.1_552,RS_GCF_000518785,-67.89,612,-0.11093137254901961
NZ_JAEG01000001.1_553,RS_GCF_000518785,-125.95999999999998,781,-0.16128040973111393
NZ_JAEG01000001.1_554,RS_GCF_000518785,-199.74,1129,-0.17691762621789195
NZ_JAEG01000001.1_555,RS_GCF_000518785,-195.88,1543,-0.12694750486066106
NZ_JAEG01000001.1_556,RS_GCF_000518785,-109.93,685,-0.16048175182481753
NZ_JAEG01000001.1_557,RS_GCF_000518785,-221.74,1370,-0.16185401459854015
NZ_JAEG01000001.1_558,RS_GCF_000518785,-101.76,1202,-0.08465890183028286
NZ_JAEG01000001.1_559,RS_GCF_000518785,-143.60999999999996,1655,-0.08677341389728094
NZ_JAEG01000001.1_560,RS_GCF_000518785,-194.04999999999998,1109,-0.17497745716862037
NZ_JAEG01000001.1_561,RS_GCF_000518785,-241.47000000000003,860,-0.2807790697674419
NZ_JAEG01000001.1_562,RS_GCF_000518785,-241.8,1869,-0.12937399678972714
NZ_JAEG01000001.1_563,RS_GCF_000518785,-159.49999999999997,1485,-0.10740740740740738
NZ_JAEG01000001.1_564,RS_GCF_000518785,-353.3,1801,-0.19616879511382565
NZ_JAEG01000001.1_565,RS_GCF_000518785,-251.56,852,-0.29525821596244134
NZ_JAEG01000001.1_566,RS_GCF_000518785,-275.63,1009,-0.2731714568880079
NZ_JAEG01000001.1_567,RS_GCF_000518785,-3.569999999999993,827,-0.0043168077388149855
NZ_JAEG01000001.1_568,RS_GCF_000518785,-97.87,645,-0.15173643410852714
NZ_JAEG01000001.1_569,RS_GCF_000518785,-97.73999999999998,740,-0.13208108108108105
NZ_JAEG01000001.1_570,RS_GCF_000518785,-81.95,588,-0.13937074829931972
NZ_JAEG01000001.1_571,RS_GCF_000518785,-46.129999999999995,896,-0.05148437499999999
NZ_JAEG01000001.1_572,RS_GCF_000518785,-97.75999999999999,1278,-0.07649452269170579
NZ_JAEG01000001.1_573,RS_GCF_000518785,-295.65999999999997,1375,-0.21502545454545452
NZ_JAEG01000001.1_574,RS_GCF_000518785,-51.6,603,-0.08557213930348259
NZ_JAEG01000001.1_575,RS_GCF_000518785,-63.58,1081,-0.058815911193339496
NZ_JAEG01000001.1_576,RS_GCF_000518785,-129.89000000000001,920,-0.14118478260869566
NZ_JAEG01000001.1_577,RS_GCF_000518785,-305.39,990,-0.30847474747474746
NZ_JAEG01000001.1_578,RS_GCF_000518785,-207.86,1377,-0.15095134350036313
NZ_JAEG01000001.1_579,RS_GCF_000518785,-501.7699999999999,2032,-0.2469340551181102
NZ_JAEG01000001.1_580,RS_GCF_000518785,-265.51,824,-0.32222087378640774
NZ_JAEG01000001.1_581,RS_GCF_000518785,-88.0,668,-0.1317365269461078
NZ_JAEG01000001.1_582,RS_GCF_000518785,-137.91,911,-0.15138309549945114
NZ_JAEG01000001.1_583,RS_GCF_000518785,-351.15000000000003,2860,-0.1227797202797203
NZ_JAEG01000001.1_584,RS_GCF_000518785,-359.52,3559,-0.10101713964596797
NZ_JAEG01000001.1_585,RS_GCF_000518785,-115.81,969,-0.11951496388028895
