genome_accession,genome_avg_NOSC
RS_GCF_000158815,-0.11211548535186364
GB_GCA_002347815,-0.1606814277884214
GB_GCA_002422785,-0.2084073709553461
GB_GCA_018969705,-0.1547029502138677
GB_GCA_007116525,-0.2008439390589652
GB_GCA_902788705,-0.1196706406149117
GB_GCA_016342445,-0.15424811875276653
GB_GCA_902573755,-0.2155020795052845
GB_GCA_003218375,-0.1519334095565628
RS_GCF_015732185,-0.18786744660066754
GB_GCA_009780915,-0.1281884495618176
GB_GCA_007845355,-0.1689000629916646
GB_GCA_013297745,-0.16857960036776784
GB_GCA_017425655,-0.1538376524755034
RS_GCF_011516835,-0.13103505140698307
GB_GCA_017516825,-0.16190678533222488
GB_GCA_900767605,-0.16765565727542875
GB_GCA_002288445,-0.13994756599993072
RS_GCF_018914005,-0.20172476937977318
GB_GCA_003524145,-0.1660272844343478
RS_GCF_900625095,-0.16689021601266546
GB_GCA_002362105,-0.156971850009319
GB_GCA_902773425,-0.16813600399794007
GB_GCA_002431305,-0.16228880266313103
GB_GCA_003402745,-0.14789086852125827
RS_GCF_001593285,-0.15010975278133667
GB_GCA_006226425,-0.16071688592756533
RS_GCF_014138605,-0.19986023603135103
RS_GCF_018882335,-0.17102551329240281
RS_GCF_018598555,-0.12212950954092695
GB_GCA_902624345,-0.22262411131713036
RS_GCF_018129005,-0.13582885331640576
RS_GCF_000383615,-0.11182256346797072
GB_GCA_905182445,-0.19660244620552797
RS_GCF_010915725,-0.13445652475443265
GB_GCA_011333945,-0.15092375214942358
GB_GCA_001512995,-0.20429930367208057
GB_GCA_005889395,-0.14942288160704614
RS_GCF_014203395,-0.10803052682902756
RS_GCF_002192455,-0.1095634066023361
GB_GCA_015062015,-0.14665941439672686
GB_GCA_002348365,-0.12463702704643125
GB_GCA_016650015,-0.15734991397540798
RS_GCF_003550135,-0.15099141385808923
GB_GCA_000702685,-0.16709005800430948
GB_GCA_900754525,-0.1303748783850991
GB_GCA_017613535,-0.14617279772572772
GB_GCA_003695135,-0.13630182882941008
RS_GCF_002090135,-0.11883226385434753
RS_GCF_006265165,-0.16128764165311338
GB_GCA_015256455,-0.18291484060194133
GB_GCA_019114225,-0.15740740602731498
RS_GCF_000235585,-0.1666640646910674
GB_GCA_009885415,-0.14202465076005172
GB_GCA_003219695,-0.1502520487578827
GB_GCA_015232735,-0.17757307119980664
GB_GCA_902826715,-0.14824515273789857
GB_GCA_902514615,-0.18911967099394317
RS_GCF_008642355,-0.11016823771790388
RS_GCF_001282685,-0.19693203983019889
RS_GCF_000403355,-0.1270208743325268
GB_GCA_902596675,-0.22140748433307497
GB_GCA_002686705,-0.18854229010055024
GB_GCA_017503005,-0.19221197488669053
RS_GCF_008369065,-0.10651642047174743
GB_GCA_902783265,-0.21310865092712195
RS_GCF_003994855,-0.13540809463836254
RS_GCF_003399445,-0.12848552348250603
GB_GCA_012103255,-0.11844093911353878
GB_GCA_005790505,-0.14302785445517568
GB_GCA_903837335,-0.17991478369894626
GB_GCA_009701305,-0.17561780192545826
GB_GCA_018648985,-0.1712615887088506
RS_GCF_000340885,-0.2003900333254224
GB_GCA_004297305,-0.12477218448905161
GB_GCA_017528085,-0.18772458527449007
GB_GCA_009379815,-0.10619304617171516
GB_GCA_016744975,-0.181948428437281
RS_GCF_018687595,-0.1725889441550431
GB_GCA_900550745,-0.15991843111197154
GB_GCA_017480145,-0.14593868088514714
GB_GCA_019105125,-0.19269108812043373
GB_GCA_002376415,-0.18764334510647376
RS_GCF_006438875,-0.1882425087177697
GB_GCA_017643925,-0.14522092524867805
GB_GCA_019195455,-0.1370506644237353
GB_GCA_902602185,-0.1815773398732051
GB_GCA_001785735,-0.21590570654188668
GB_GCA_012837935,-0.17983216716889408
GB_GCA_902812435,-0.18288027254403708
RS_GCF_000613845,-0.13174485554772666
GB_GCA_002315975,-0.15055949703854665
GB_GCA_902525035,-0.20616986262226425
GB_GCA_902552805,-0.22309385690069652
RS_GCF_013375935,-0.15300160107248179
GB_GCA_017646335,-0.16936779244702319
GB_GCA_902618855,-0.22669844687816665
GB_GCA_019113175,-0.15317789155792072
GB_GCA_016927965,-0.1801285939835865
RS_GCF_014651035,-0.11117487745701589
GB_GCA_002500605,-0.18676547131377066
GB_GCA_016869025,-0.15275318739538712
RS_GCF_003702045,-0.14762743715566
RS_GCF_900115205,-0.15650173322807012
RS_GCF_000346615,-0.17027329484294518
GB_GCA_900016875,-0.15905638833492328
GB_GCA_902603475,-0.21513625072223225
RS_GCF_006385795,-0.20268006175505188
GB_GCA_014378225,-0.16646207701716023
GB_GCA_011389315,-0.19734345750385998
GB_GCA_903862955,-0.15700141148244856
GB_GCA_017623435,-0.17326288858552735
GB_GCA_016182105,-0.20823152199964218
GB_GCA_018814745,-0.22109930014411336
GB_GCA_009699025,-0.1306161584180637
GB_GCA_005778225,-0.1454990217850554
GB_GCA_900540255,-0.20650243850343528
RS_GCF_000715845,-0.1022868706819713
GB_GCA_902760805,-0.15287367296369547
GB_GCA_007694885,-0.12674652188217464
GB_GCA_903822435,-0.13661965802625226
GB_GCA_018725455,-0.15917722078140287
RS_GCF_001586215,-0.13299290612887643
GB_GCA_003250275,-0.1550784080180432
RS_GCF_009363655,-0.13073624398018416
RS_GCF_003182355,-0.19384633363081832
GB_GCA_003402375,-0.16292904712729156
RS_GCF_000633355,-0.15822572737782808
GB_GCA_910586105,-0.1429995114622421
GB_GCA_009692155,-0.16072944592203278
GB_GCA_017960855,-0.1292362322248234
GB_GCA_007117285,-0.20755987050297944
GB_GCA_009781915,-0.1617347580198391
RS_GCF_001748365,-0.20216802092462197
GB_GCA_902788575,-0.1890986793747431
RS_GCF_001708505,-0.1463997496986385
RS_GCF_011682145,-0.1371760182567526
GB_GCA_001801425,-0.18525599492317135
GB_GCA_001512625,-0.1940446956014691
GB_GCA_012728445,-0.17674586272577408
RS_GCF_003633725,-0.1632479678898157
GB_GCA_001871575,-0.2319249377892959
RS_GCF_001426545,-0.12677868085175872
RS_GCF_009755665,-0.14156572517313942
GB_GCA_013791935,-0.17585341657599454
GB_GCA_002711845,-0.13251893564877243
RS_GCF_003402475,-0.12424932218570617
GB_GCA_016125495,-0.12966147975704959
GB_GCA_903902795,-0.18414069155207036
GB_GCA_002483445,-0.13857603398712814
RS_GCF_900461525,-0.19376100060798995
GB_GCA_903897855,-0.1827593035494619
GB_GCA_016212855,-0.16057850840258076
RS_GCF_005047655,-0.13122256908700947
GB_GCA_003650425,-0.18338114006368644
GB_GCA_904394215,-0.14777114239361303
GB_GCA_012838085,-0.21983710764132888
GB_GCA_902800645,-0.1890554329720204
GB_GCA_001794905,-0.1932420343967851
RS_GCF_002858865,-0.14191737672655386
GB_GCA_019244055,-0.14080331358957984
GB_GCA_018001225,-0.13064876484720161
GB_GCA_009926135,-0.13730509270378452
GB_GCA_000436075,-0.14226898176492206
GB_GCA_903958395,-0.1454202324399623
RS_GCF_002964785,-0.14935944840864748
RS_GCF_004912275,-0.11042605426333121
GB_GCA_016793635,-0.13753541047904536
RS_GCF_900108085,-0.18160499308259984
GB_GCA_003278445,-0.19159083715677638
GB_GCA_002425685,-0.15625702825477325
RS_GCF_003352065,-0.14401200123588365
RS_GCF_003260275,-0.13882990097532097
RS_GCF_000012925,-0.15860141982085013
GB_GCA_900186985,-0.1810573942289334
GB_GCA_902613275,-0.20712561468977192
GB_GCA_016716715,-0.14913282869711572
RS_GCF_004118375,-0.14899623277251214
RS_GCF_001042595,-0.1278223539563425
GB_GCA_000156155,-0.19141150149292627
RS_GCF_000407365,-0.18054067204853994
GB_GCA_900542445,-0.15228253292902882
GB_GCA_012510515,-0.23169963567600999
RS_GCF_008365275,-0.14095047900984123
RS_GCF_002355455,-0.17883883153192207
GB_GCA_902388225,-0.16553282525063592
RS_GCF_004770155,-0.18299182568552222
GB_GCA_018823105,-0.14072795772208835
GB_GCA_017500745,-0.17713247159510104
GB_GCA_012798745,-0.17511242990959294
GB_GCA_017501645,-0.17886020092660732
RS_GCF_000426685,-0.13339091819742696
GB_GCA_903958085,-0.17013265214636877
RS_GCF_900111355,-0.19792279662216533
GB_GCA_902795435,-0.15355400910593403
GB_GCA_013823725,-0.18351092418418463
GB_GCA_902584635,-0.19430116019852237
GB_GCA_017861215,-0.17391752141776018
GB_GCA_003453835,-0.1624395920278291
RS_GCF_004341165,-0.1524494569854619
GB_GCA_002713885,-0.18470954573696527
RS_GCF_900638025,-0.1789841919186837
GB_GCA_016713905,-0.17594866093348135
GB_GCA_019244295,-0.12150872389384627
GB_GCA_900554625,-0.15909920093871635
RS_GCF_015905325,-0.17079877077153954
RS_GCF_018448925,-0.15910631847791595
RS_GCF_000382185,-0.14376103110429633
GB_GCA_902535255,-0.23414627048738323
GB_GCA_900548565,-0.13097801306680884
RS_GCF_007954265,-0.17201002942781066
GB_GCA_017536685,-0.19620256509593623
RS_GCF_000430705,-0.11884154733042
GB_GCA_000955875,-0.11516154565483618
RS_GCF_900103615,-0.2124976516247719
GB_GCA_903929795,-0.11726004608794326
GB_GCA_902781455,-0.14933032947829192
GB_GCA_905618915,-0.21948631563746637
GB_GCA_903902445,-0.20727467251108575
RS_GCF_900519355,-0.12628554656890262
GB_GCA_007859835,-0.11856800073562485
RS_GCF_002900965,-0.14617710343084225
GB_GCA_004296925,-0.17125321284760298
GB_GCA_902579105,-0.22503510245881264
GB_GCA_003541985,-0.15941587110993954
GB_GCA_005799205,-0.1258863558889256
RS_GCF_000153925,-0.16735477892022924
GB_GCA_000997105,-0.21644044827351822
GB_GCA_002352135,-0.12311600439802795
GB_GCA_012512355,-0.17785190168468212
RS_GCF_003054145,-0.1817435951640385
GB_GCA_013202965,-0.17658496164956317
GB_GCA_900555985,-0.20154852627345857
RS_GCF_014193285,-0.15517838098013734
RS_GCF_001590985,-0.12949304600750278
GB_GCA_904502025,-0.1630930488591192
RS_GCF_000172975,-0.16132016722884943
GB_GCA_002309835,-0.15276088084799427
GB_GCA_016209985,-0.13636313208612874
RS_GCF_013112235,-0.12294952730528821
GB_GCA_905235585,-0.15494850467407387
GB_GCA_001801515,-0.19119441276606375
RS_GCF_900103915,-0.17351310045678922
RS_GCF_001436645,-0.1719574833528036
GB_GCA_017447515,-0.14501045364806198
RS_GCF_003259175,-0.16682075337212177
GB_GCA_017480975,-0.2009815305767935
RS_GCF_014268445,-0.1500493754801714
GB_GCA_002712415,-0.14124533359867486
RS_GCF_004118935,-0.14216396404255024
RS_GCF_000765745,-0.21322461067608503
GB_GCA_015065925,-0.16840618130091814
GB_GCA_017440065,-0.15793551526263366
GB_GCA_016186525,-0.22066105467822206
RS_GCF_017921835,-0.19177564060005967
RS_GCF_013464485,-0.12768492553832642
RS_GCF_002706375,-0.17957390040450813
RS_GCF_003367395,-0.15413822319477924
GB_GCA_016867815,-0.13526852914912618
GB_GCA_019248265,-0.19317545620496285
GB_GCA_017428525,-0.14843452058704412
GB_GCA_900540685,-0.18501817084558084
GB_GCA_000155695,-0.1420101023687783
GB_GCA_017446845,-0.18066075263463918
GB_GCA_005777315,-0.1334175932830655
RS_GCF_001468085,-0.18113203660373317
GB_GCA_013388565,-0.21517993748675568
RS_GCF_016458235,-0.15916255860301423
RS_GCF_008692785,-0.1570554601090702
GB_GCA_009777575,-0.1764201080186928
GB_GCA_015069205,-0.16829657801628267
RS_GCF_002906155,-0.1513605245046925
RS_GCF_002356415,-0.18388536578115558
GB_GCA_018711035,-0.17974557740103633
RS_GCF_000227745,-0.13262492442053883
GB_GCA_902582605,-0.2250873434855963
GB_GCA_902574225,-0.1934595761250756
GB_GCA_015486105,-0.19920352393067672
GB_GCA_016935595,-0.20506368081298604
RS_GCF_001662875,-0.14381812252113965
RS_GCF_004104075,-0.17227411550273675
GB_GCA_910575275,-0.1622835663989703
RS_GCF_002631205,-0.12852563801176595
GB_GCA_001552885,-0.19123279159838152
GB_GCA_016699265,-0.20883125122279636
GB_GCA_001915925,-0.19851207916829375
RS_GCF_003947415,-0.12943405037268915
GB_GCA_003215895,-0.18768377987306248
RS_GCF_014281985,-0.19908937146444888
GB_GCA_902705865,-0.1412384337083302
GB_GCA_018268455,-0.1320634335406359
RS_GCF_013205025,-0.1315153966164812
RS_GCF_000731915,-0.1831247606505302
RS_GCF_003696315,-0.14561317062912282
RS_GCF_000159355,-0.19111768101400484
GB_GCA_009777315,-0.1545808729206145
GB_GCA_903939555,-0.14315331994035382
RS_GCF_900111015,-0.1369708748411442
RS_GCF_018831735,-0.12524441091357055
GB_GCA_011330645,-0.1973994201594129
GB_GCA_002070505,-0.1808572261945117
GB_GCA_003210135,-0.20299162619864755
GB_GCA_002483135,-0.13499154921678233
GB_GCA_018819165,-0.17524428961020222
GB_GCA_012520975,-0.16623662966035846
RS_GCF_000759345,-0.13083530096144863
GB_GCA_002719335,-0.11796804129378849
GB_GCA_017432345,-0.16316224167407117
GB_GCA_017479185,-0.18304306364531026
GB_GCA_017517845,-0.17789938477691414
GB_GCA_003216715,-0.18835347436481661
GB_GCA_018609055,-0.1835223764839103
GB_GCA_018715495,-0.17136576141492726
GB_GCA_017513965,-0.12099249607258335
RS_GCF_010095445,-0.1533019229943742
GB_GCA_017632155,-0.15227356757630972
GB_GCA_017990155,-0.15288172584248505
GB_GCA_001820675,-0.18800480503475042
RS_GCF_002804105,-0.22085653042476563
GB_GCA_016213945,-0.18399684069982195
GB_GCA_002733355,-0.20560287393952095
GB_GCA_016186095,-0.18888582069198462
GB_GCA_002167215,-0.2248387419997807
RS_GCF_002224265,-0.15799548158940585
GB_GCA_902790635,-0.1442233314879515
GB_GCA_001512485,-0.19217197225392352
GB_GCA_002435985,-0.17547016221683095
GB_GCA_902727865,-0.17809592229201449
GB_GCA_016873935,-0.14638106305683804
GB_GCA_009784565,-0.11213604445283475
GB_GCA_003483855,-0.19337028059777744
GB_GCA_012797775,-0.206554350605914
GB_GCA_009787385,-0.18335413938157472
GB_GCA_902518595,-0.22435993612272428
GB_GCA_012523155,-0.1743888557947508
GB_GCA_016618195,-0.1705850399232544
GB_GCA_004293365,-0.16043601220938092
GB_GCA_017464245,-0.14375216210940775
GB_GCA_002451755,-0.16359764431623813
GB_GCA_018065695,-0.16145712801845774
GB_GCA_017435305,-0.14627267663059582
GB_GCA_017561825,-0.15109598278733372
GB_GCA_018714645,-0.1581133295009417
GB_GCA_903844685,-0.1780270229660162
GB_GCA_017960845,-0.1859806213741316
GB_GCA_013152145,-0.16776778280083277
RS_GCF_013874595,-0.190773648171977
RS_GCF_010993975,-0.12934625713997927
GB_GCA_016200485,-0.1491038959255857
RS_GCF_002959755,-0.16971556484752848
RS_GCF_000820045,-0.1556381508059164
GB_GCA_012512865,-0.18670562683303665
GB_GCA_900541725,-0.13153381016295138
GB_GCA_015068025,-0.15550119489995587
RS_GCF_019242955,-0.15772249939668026
RS_GCF_902150045,-0.1668135956873983
RS_GCF_011578045,-0.1711328942918346
GB_GCA_016776525,-0.15294338623319595
RS_GCF_900119165,-0.12420060350671844
GB_GCA_016209705,-0.13879686966215518
GB_GCA_017413105,-0.166090821805981
GB_GCA_005877655,-0.1530246555591292
RS_GCF_000022085,-0.13328153505071233
GB_GCA_016223205,-0.19554670971828358
RS_GCF_003171715,-0.13164377166773328
RS_GCF_014322765,-0.19351263604086438
RS_GCF_900113185,-0.1302456607034474
RS_GCF_002838165,-0.1617533973313951
RS_GCF_904419545,-0.15079846126453172
GB_GCA_001778595,-0.20074966119389437
GB_GCA_002347925,-0.12876780566588727
GB_GCA_017427315,-0.14874141229461296
GB_GCA_002383605,-0.1593976020070211
GB_GCA_017631385,-0.16268219117580576
GB_GCA_002455655,-0.15297248966039131
RS_GCF_009906795,-0.11821299192564597
RS_GCF_003426735,-0.1760167162719732
GB_GCA_015489185,-0.19482882863084014
RS_GCF_004345675,-0.22807348830621127
GB_GCA_900752305,-0.15408537231671612
GB_GCA_017983635,-0.14509883413615882
RS_GCF_000691145,-0.18755689895223107
GB_GCA_001312325,-0.19599397501425125
RS_GCF_007858275,-0.1510293174137659
GB_GCA_009918675,-0.14617164206028957
GB_GCA_019084485,-0.16752030481133148
GB_GCA_018662005,-0.1480095526855629
GB_GCA_903899845,-0.11809616671437374
GB_GCA_902524865,-0.22495308013380302
RS_GCF_009932475,-0.12009648371717263
RS_GCF_003583985,-0.18139233357648774
RS_GCF_900460465,-0.15848143901543296
GB_GCA_003220495,-0.1494017626257601
RS_GCF_001757995,-0.20140024882313795
GB_GCA_000875945,-0.18655923707129707
GB_GCA_900542835,-0.1744851089414863
RS_GCF_014203115,-0.15156490898358743
GB_GCA_017437825,-0.15665504148337533
GB_GCA_002373375,-0.14080897637059328
GB_GCA_016201085,-0.15806596008467297
GB_GCA_007118895,-0.12683999919770925
RS_GCF_902364945,-0.13096253543186778
GB_GCA_905233645,-0.17899616878636446
RS_GCF_003151075,-0.15318938599865972
RS_GCF_001552215,-0.11640295394454658
GB_GCA_007127335,-0.12654208364570074
GB_GCA_018710945,-0.12712831233637412
RS_GCF_900143025,-0.15645031316631505
RS_GCF_003403295,-0.1258420409078594
GB_GCA_002305415,-0.1316380107569876
GB_GCA_016934455,-0.11237130071995907
GB_GCA_003605065,-0.1968489933909925
GB_GCA_017445435,-0.17335624917824505
RS_GCF_900100605,-0.11961266485892284
RS_GCF_900184095,-0.15384205578232374
RS_GCF_002550035,-0.15189374449290022
GB_GCA_003567955,-0.11966561171912199
RS_GCF_900205925,-0.21563096032864218
GB_GCA_902783165,-0.15365254354262553
GB_GCA_016195265,-0.13564420798769242
RS_GCF_900177675,-0.1982650587086324
RS_GCF_002797715,-0.12915582895441532
RS_GCF_000243735,-0.18950221610264775
GB_GCA_903832285,-0.14662297894140977
RS_GCF_002368115,-0.1780017388633161
GB_GCA_002928515,-0.1442421505096475
RS_GCF_902809815,-0.20928839314072445
GB_GCA_001464035,-0.14900035011048662
RS_GCF_003417465,-0.11709131610845046
GB_GCA_018971195,-0.14107268013364244
GB_GCA_900541985,-0.16701686602765084
RS_GCF_012952295,-0.1308789057516894
RS_GCF_002370355,-0.1833328560180093
GB_GCA_017613015,-0.1514947592894361
GB_GCA_001771615,-0.2021733869118017
RS_GCF_000017565,-0.1400511961187195
GB_GCA_903930345,-0.1354187859456051
GB_GCA_002290645,-0.201793015017896
RS_GCF_000429925,-0.1641358808289553
GB_GCA_017459345,-0.15733882204457053
GB_GCA_910583725,-0.18771112237599322
GB_GCA_900769525,-0.14821877962353902
RS_GCF_001590905,-0.16098961215705085
RS_GCF_000953715,-0.22015328689539276
RS_GCF_008711465,-0.2087370986468958
RS_GCF_000277795,-0.19178361490071397
RS_GCF_005405885,-0.11022487726454777
RS_GCF_004765605,-0.1483600741632739
GB_GCA_000997405,-0.21678329728846238
GB_GCA_002354555,-0.15653332024557395
GB_GCA_018223125,-0.1447786858092152
GB_GCA_002790635,-0.2103412312848031
GB_GCA_004299275,-0.17749807585366226
GB_GCA_904384245,-0.19792561090182317
GB_GCA_017554105,-0.1502403253082189
GB_GCA_003554505,-0.14961716418541343
GB_GCA_903821355,-0.1839607175385103
RS_GCF_000688695,-0.15388994426990266
RS_GCF_000834635,-0.14894504042913628
GB_GCA_016124375,-0.12608288299248294
RS_GCF_001422575,-0.1578097278961047
GB_GCA_902766735,-0.173286897265943
GB_GCA_910589095,-0.14924805017852485
GB_GCA_903994365,-0.17202444088332303
GB_GCA_002363695,-0.14343287496505525
GB_GCA_902608385,-0.22662245508766848
GB_GCA_016281385,-0.1729441145387751
GB_GCA_017549805,-0.15376547914128952
GB_GCA_003232915,-0.20395377406989035
RS_GCF_018129065,-0.13641101793958588
GB_GCA_900539595,-0.16670079372984595
RS_GCF_000442515,-0.14309601294478186
GB_GCA_019116285,-0.1486979951669268
GB_GCA_013151955,-0.15088243304647414
GB_GCA_910577745,-0.20007149072076943
GB_GCA_015066445,-0.18454884168639546
RS_GCF_000153705,-0.1332335646654264
RS_GCF_000503775,-0.17653566285718636
GB_GCA_003162335,-0.18471851123536842
RS_GCF_003112735,-0.14177788507485425
GB_GCA_016718155,-0.1428137740618327
GB_GCA_016178625,-0.16454959851114262
GB_GCA_910588845,-0.16078665395994493
GB_GCA_002070295,-0.12285344487178905
GB_GCA_017555665,-0.11329539028824658
GB_GCA_015232955,-0.14485663190601758
GB_GCA_017501055,-0.1723338322922364
GB_GCA_013214695,-0.13906233178016023
RS_GCF_014109765,-0.14589207663362225
RS_GCF_900090325,-0.11607622442889907
GB_GCA_013285585,-0.18303456296227383
RS_GCF_900110435,-0.1450422630150103
GB_GCA_002405615,-0.1675494187871775
RS_GCF_001945525,-0.16331655705906237
GB_GCA_016204535,-0.2240066697075881
GB_GCA_017456005,-0.17671291321409524
GB_GCA_903922735,-0.15509912160974676
RS_GCF_003862475,-0.18711556268786067
GB_GCA_016218095,-0.18318072483682388
RS_GCF_008710095,-0.1520164679458006
GB_GCA_902527545,-0.20670751455307745
RS_GCF_014836495,-0.1927178325551043
GB_GCA_016432445,-0.22277883824806463
GB_GCA_005883245,-0.130850278186672
GB_GCA_003212175,-0.2023417576130185
GB_GCA_017525905,-0.20701386327608348
GB_GCA_015055865,-0.18656856448241982
GB_GCA_017543645,-0.1615236472651451
GB_GCA_018402295,-0.14496668684254627
GB_GCA_902765855,-0.17836005366269517
GB_GCA_002392965,-0.1420587752109798
GB_GCA_016522385,-0.14139918740230933
GB_GCA_013333105,-0.21171146903777702
GB_GCA_900541945,-0.17295617181867642
RS_GCF_001435095,-0.1581729109465973
GB_GCA_900318905,-0.16776756445936236
RS_GCF_003626995,-0.15177099321924722
GB_GCA_903824295,-0.16958841366235153
GB_GCA_002245855,-0.17764630643498033
GB_GCA_016712535,-0.1314435138119589
GB_GCA_017936745,-0.18396537054501133
GB_GCA_012960305,-0.14462977880732958
GB_GCA_016930375,-0.17556729275707247
GB_GCA_002068205,-0.1332288432611207
RS_GCF_003339815,-0.1394614969671817
GB_GCA_903932385,-0.1424428139845975
GB_GCA_002711555,-0.15533153722311177
