,majority_protein_ids,gene_name,num_aas,mw_daltons,red_light_intensity_uE_m_s,copies_per_cell,NC_per,Ce_per,NC_total,Ce_total,NOSC,fraction_transmembrane,fraction_transmembrane_C,condition,growth_mode,stress,dataset,strain,species,organism_key,growth_rate_hr
102,P54386,"gdhA,slr0710",428,47312.0,27.5,0.7896212,2094.0,-255.50000000000003,1653.4667928000001,-201.74821660000003,-0.1220152817574021,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
103,P54416,"clpP1,slr0542",198,21741.0,27.5,6.169062,956.0,-137.78,5897.623272,-849.97336236,-0.1441213389121338,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
104,P54691,"ilvE,slr0032",305,33951.0,27.5,4.452222,1529.0,-273.52,6807.447438,-1217.7717614399999,-0.1788881621975147,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
105,P54899,"argC,sll0080",351,38209.0,27.5,2.330924,1718.0,-307.53,4004.527432,-716.8290577199999,-0.1790046565774155,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
106,P54902,"proA1,proA,sll0373",433,46349.0,27.5,0.7602614,2052.0,-321.46,1560.0563928,-244.393629644,-0.1566569200779727,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
107,P54918,"alr,slr0827",372,40673.0,27.5,0.09918165,1822.0,-329.7099999999999,180.7089663,-32.70118182149999,-0.1809604829857299,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
108,P54984,sll0100,393,42656.0,27.5,0.088288225,1894.0,-219.28,167.21789815,-19.359841978,-0.1157761351636747,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
109,P55037,"gltB,sll1502",1550,169070.0,27.5,2.144452,7494.0,-981.84,16070.523287999999,-2105.50875168,-0.1310168134507606,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
110,P55038,"gltS,sll1499",1556,169500.0,27.5,2.008246,7512.0,-998.03,15085.943952000001,-2004.28975538,-0.1328580937167199,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
111,P55175,sll0601,272,30191.0,27.5,0.386869,1360.0,-183.38,526.14184,-70.94403722,-0.1348382352941176,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
112,P72570,ssl0788,97,10632.0,27.5,0.2296854,482.0,-71.8,110.7083628,-16.49141172,-0.1489626556016597,0.2061855670103092,0.2178423236514522,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
113,P72573,ycf40,71,7893.799999999999,27.5,0.125231975,351.0,-45.870000000000005,43.956423225,-5.744390693250001,-0.1306837606837607,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
114,P72580,"preA,slr0611",323,35725.0,27.5,0.4650542,1589.0,-253.61,738.9711238,-117.942395662,-0.1596035242290749,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
115,P72582,slr0613,173,18297.0,27.5,2.642478,837.0,-173.61,2211.754086,-458.76060558000006,-0.2074193548387096,0.2312138728323699,0.2329749103942652,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
116,P72583,sll0558,233,26465.0,27.5,1.440892,1206.0,-177.5,1737.715752,-255.75833,-0.1471807628524046,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
117,P72584,"acsF1,sll1214",358,42153.0,27.5,4.159784,1920.0,-286.96000000000004,7986.78528,-1193.6916166400001,-0.1494583333333333,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
118,P72585,"fcl,sll1213",312,34719.0,27.5,2.83447,1554.0,-221.57,4404.76638,-628.0335179,-0.1425804375804376,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
119,P72586,"rfbD,gmd",362,41333.0,27.5,3.373362,1850.0,-227.37,6240.719700000001,-767.00131794,-0.1229027027027027,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
120,P72587,"speA2,speA,slr1312",659,74476.0,27.5,0.2421078,3321.0,-476.92,804.0400038,-115.466051976,-0.1436073471845829,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
121,P72588,"ligA,lig,sll1209",669,74601.0,27.5,0.1368806,3328.0,-549.54,455.53863679999995,-75.22136492399999,-0.1651262019230769,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
122,P72592,fecE,268,29658.0,27.5,0.1813014,1321.0,-247.97,239.4991494,-44.957308158000004,-0.1877138531415594,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
123,P72617,sll1399,401,46195.0,27.5,0.2682834,2125.0,-375.02,570.102225,-100.61164066799999,-0.17648,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
124,P72621,rfbD,280,30249.0,27.5,0.13063408,1360.0,-199.49,177.66234880000002,-26.060192619200002,-0.1466838235294117,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
125,P72622,"msrA1,sll1394",222,24209.0,27.5,0.8539826,1090.0,-99.24,930.841034,-84.749233224,-0.091045871559633,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
126,P72623,"glgA2,sll1393",491,56224.0,27.5,2.693816,2561.0,-302.12,6898.862776,-813.85568992,-0.1179695431472081,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
127,P72625,slr1501,225,24988.0,27.5,0.2404322,1137.0,-161.35000000000002,273.3714114,-38.79373547000001,-0.1419085312225154,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
128,P72629,slr1116,173,20103.0,27.5,0.17392156,911.0,-115.51,158.44254116,-20.0896793956,-0.126794731064764,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
129,P72631,sll1064,568,64733.00000000001,27.5,0.06190045,2923.0,-266.02,180.93501535000001,-16.466757709,-0.0910092370851864,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
130,P72635,sll1062,125,14606.0,27.5,0.06754895,660.0,-129.92,44.582307,-8.775959583999999,-0.1968484848484848,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
131,P72637,sll1060,1032,117160.0,27.5,0.05213544,5414.0,-1187.66,282.26127216,-61.9191766704,-0.2193683043960103,0.1792635658914728,0.1799039527151828,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
132,P72641,"adk2,sll1059",181,20340.0,27.5,0.2703866,917.0,-185.83,247.9445122,-50.245941878,-0.2026499454743729,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
133,P72642,"dapB,sll1058",275,29090.0,27.5,1.867974,1296.0,-249.74,2420.894304,-466.50782676,-0.1927006172839506,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
134,P72644,"purL,sll1056",768,81831.0,27.5,1.98926,3616.0,-376.8,7193.16416,-749.553168,-0.1042035398230088,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
135,P72645,slr1122,250,28176.0,27.5,0.058808588,1268.0,-209.77,74.569289584,-12.336277504760002,-0.1654337539432177,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
136,P72647,sll1053,520,56258.0,27.5,0.442092,2444.0,-226.14,1080.4728479999999,-99.97468487999998,-0.0925286415711947,0.0346153846153846,0.0425531914893617,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
137,P72648,"gmk,slr1123",191,21427.0,27.5,0.2740574,958.0,-143.84,262.5469892,-39.420416416,-0.1501461377870563,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
138,P72649,gpmB,349,38881.0,27.5,0.4368134,1735.0,-201.51,757.871249,-88.022268234,-0.1161440922190201,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
139,P72650,crtX,419,45330.0,27.5,0.079033125,2035.0,-373.36,160.832409375,-29.50780755,-0.1834692874692874,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
140,P72652,"cpcF,sll1051",214,23179.0,27.5,0.08592788,1032.0,-157.88,88.67757216,-13.566293694399999,-0.152984496124031,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
141,P72653,sll1049,564,63949.0,27.5,0.1866548,2895.0,-382.49,540.3656460000001,-71.393594452,-0.1321208981001727,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
142,P72654,slr1127,263,28171.0,27.5,1.2488774,1242.0,-197.7,1551.1057308,-246.90306198,-0.1591787439613526,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
143,P72655,slr1128,321,35727.0,27.5,6.852934,1581.0,-297.96,10834.488654,-2041.90021464,-0.1884629981024667,0.0623052959501557,0.0733712839974699,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
144,P72656,"rne,slr1129",674,74944.0,27.5,2.420892,3274.0,-418.25000000000006,7926.000407999999,-1012.538079,-0.1277489309712889,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
145,P72658,mutT,136,15152.0,27.5,0.2789386,682.0,-121.79,190.23612519999998,-33.971932093999996,-0.1785777126099706,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
146,P72659,"pnp,sll1043",718,77830.0,27.5,9.283868,3428.0,-570.1099999999999,31825.099504,-5292.825985479999,-0.1663098016336055,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
147,P72661,me,463,48699.0,27.5,2.608194,2152.0,-397.56,5612.833488,-1036.9136066400001,-0.1847397769516728,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
148,P72662,cysM,325,34734.0,27.5,1.1639128,1528.0,-171.72,1778.4587584,-199.867106016,-0.1123821989528795,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
149,P72663,"ispE,sll0711",315,34080.0,27.5,0.1615942,1506.0,-169.51999999999998,243.36086519999998,-27.393448783999997,-0.1125630810092961,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
150,P72665,llaI.2,462,54094.0,27.5,0.161255254,2433.0,-321.11,392.33403298199994,-51.78067461194,-0.1319810933004521,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
151,P72666,"rsmA,ksgA,sll0708",284,31648.0,27.5,0.03229452,1437.0,-367.98,46.40722524,-11.8837374696,-0.2560751565762004,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
152,P72668,slr0723,363,41429.0,27.5,0.330685,1855.0,-231.26,613.420675,-76.4742131,-0.1246684636118598,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
153,P72671,slr0727,324,39200.0,27.5,0.16652934,1763.0,-243.13,293.59122642,-40.4882784342,-0.137906976744186,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
154,P72673,slr0729,101,10946.0,27.5,0.521363,491.0,-113.91999999999996,255.989233,-59.39367295999998,-0.2320162932790223,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
155,P72675,slr0731,402,44716.0,27.5,4.06597,1969.0,-197.61,8005.89493,-803.4763317000001,-0.1003605891315388,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
156,P72683,crtE,302,32372.999999999996,27.5,1.906884,1432.0,-241.81,2730.657888,-461.10362004,-0.1688617318435754,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
157,P72684,slr0740,131,14495.0,27.5,0.1294382,661.0,-155.85,85.5586502,-20.17294347,-0.2357791225416036,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
158,P72687,"rimP,slr0742",151,16559.0,27.5,0.2529265,736.0,-101.7,186.153904,-25.72262505,-0.1381793478260869,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
159,P72688,nusA,458,51330.0,27.5,3.068966,2241.0,-242.11,6877.552806000001,-743.02735826,-0.1080365908076751,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
160,P72689,"infB,slr0744",1001,108120.0,27.5,3.529844,4709.0,-623.34,16622.035396,-2200.2929589600003,-0.1323720535145466,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
161,P72690,slr0236,222,25007.0,27.5,0.4277258,1138.0,-243.68,486.7519604,-104.228222944,-0.2141300527240773,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
162,P72691,glgX,746,83500.0,27.5,0.479968,3775.0,-431.94,1811.8792,-207.31737792,-0.1144211920529801,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
163,P72694,cbiF,264,28769.0,27.5,0.0490826,1297.0,-271.65,63.6601322,-13.333288289999999,-0.2094448727833461,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
164,P72697,bcp,160,17584.0,27.5,0.3982764,790.0,-107.62,314.638356,-42.862506167999996,-0.1362278481012658,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
165,P72700,slr0244,284,31204.0,27.5,14.55188,1388.0,-324.14,20198.00944,-4716.8463832,-0.2335302593659942,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
166,P72702,slr0245,304,33649.0,27.5,0.07246312,1522.0,-217.29,110.28886864,-15.7455113448,-0.142766097240473,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
167,P72703,"speB1,sll0228",306,33463.0,27.5,0.4708032,1486.0,-183.33,699.6135552,-86.312350656,-0.123371467025572,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
168,P72704,sll0227,246,26580.0,27.5,3.75303,1181.0,-145.56,4432.32843,-546.2910468,-0.1232514817950889,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
169,P72705,"ycf4,sll0226",188,20453.0,27.5,70.36912,932.0,-197.69,65584.01984,-13911.271332799999,-0.2121137339055794,0.2340425531914893,0.2381974248927038,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
170,P72707,sll0224,298,32829.0,27.5,0.9996592,1476.0,-219.41,1475.4969792,-219.335225072,-0.1486517615176151,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
171,P72710,slr0251,252,27861.0,27.5,0.3987324,1239.0,-209.93,494.0294436,-83.705892732,-0.1694350282485875,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
172,P72713,ssl0410,90,9868.5,27.5,0.0436563,442.0,-136.11,19.2960846,-5.942058993000001,-0.3079411764705883,0.2222222222222222,0.2375565610859728,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
173,P72718,slr0254,266,30393.0,27.5,0.05600134,1394.0,-335.80000000000007,78.06586795999999,-18.805249972000002,-0.2408895265423243,0.1729323308270676,0.1944045911047345,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
174,P72720,"glmS,sll0220",631,69606.0,27.5,0.7413922,3127.0,-548.99,2318.3334093999997,-407.016903878,-0.1755644387591941,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
175,P72724,sll0216,210,23860.0,27.5,0.15763064,1068.0,-211.86,168.34952352,-33.3956273904,-0.1983707865168539,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
176,P72725,slr1411,422,45731.0,27.5,0.04261688,2060.0,-359.28,87.7907728,-15.3113926464,-0.1744077669902912,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
177,P72728,slr1414,437,47992.0,27.5,0.3666684,2152.0,-352.94,789.0703968,-129.411945096,-0.1640055762081784,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
178,P72730,morR,314,35091.0,27.5,0.6300892,1598.0,-357.59,1006.8825416000001,-225.313597028,-0.2237734668335419,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
179,P72734,sll1041,260,28656.0,27.5,0.06472446,1277.0,-197.58,82.65313542,-12.7882588068,-0.1547220046985121,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
180,P72738,sll1039,379,43883.0,27.5,0.1944418,1977.0,-275.12,384.4114386,-53.494828016,-0.1391603439554881,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
181,P72740,"lpdA,pdhD,slr1096",474,50832.0,27.5,7.718458,2249.0,-381.72,17358.812042,-2946.2897877600003,-0.1697287683414851,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
182,P72741,slr1097,163,19003.0,27.5,1.7795488,875.0,-177.51999999999998,1557.1052,-315.905502976,-0.2028799999999999,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
183,P72742,slr1098,252,27675.0,27.5,0.2917624,1218.0,-194.03,355.3666032,-56.610658472,-0.1593021346469622,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
184,P72743,"ubiX,slr1099",206,22172.0,27.5,0.047592667,986.0,-167.79000000000002,46.926369662,-7.985573595930001,-0.1701724137931034,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
185,P72746,slr1102,853,96638.0,27.5,0.334905,4289.0,-504.47,1436.407545,-168.94952535000002,-0.1176194917230123,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
186,P72747,slr1103,706,79830.0,27.5,1.1398286,3572.0,-578.69,4071.4677592,-659.607412534,-0.1620072788353863,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
187,P72748,slr1104,613,69333.0,27.5,0.9117988,3079.0,-380.81000000000006,2807.4285052,-347.22210102800005,-0.1236797661578434,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
188,P72749,"typA,slr1105",597,66012.0,27.5,2.089832,2908.0,-397.66,6077.2314559999995,-831.04259312,-0.1367469050894085,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
189,P72751,sll1036,292,32622.999999999996,27.5,0.12127014,1469.0,-181.13,178.14583566,-21.9656604582,-0.1233015656909462,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
190,P72753,"upp,sll1035",216,23637.0,27.5,0.905477,1076.0,-265.84000000000003,974.2932519999999,-240.71200568000003,-0.2470631970260223,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
191,P72754,phb,282,30569.0,27.5,2.561384,1364.0,-251.78,3493.7277759999997,-644.90526352,-0.1845894428152492,0.0744680851063829,0.0777126099706744,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
192,P72756,sll1033,668,73711.0,27.5,1.870704,3249.0,-356.62,6077.917296,-667.13046048,-0.1097630040012311,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
193,P72757,ccmN,241,25057.0,27.5,0.3748026,1099.0,-159.65,411.90805739999996,-59.83723509,-0.1452684258416742,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
194,P72758,ccmM,687,73120.0,27.5,30.3735,3179.0,-189.21,96557.3565,-5746.969935,-0.0595187165775401,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
195,P72759,"ccmL,sll1030",100,10638.0,27.5,0.8208546,465.0,-74.11,381.697389,-60.833534406,-0.1593763440860215,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
196,P72760,"ccmK1,sll1029",111,12102.0,27.5,68.90808,533.0,-91.99,36728.00664,-6338.8542792,-0.1725891181988743,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
197,P72761,"ccmK2,sll1028",103,11135.0,27.5,41.13276,489.0,-69.92999999999999,20113.91964,-2876.4139067999995,-0.1430061349693251,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
198,P72762,gltD,494,54144.0,27.5,1.702486,2392.0,-279.67,4072.346512,-476.13425962,-0.1169188963210702,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
199,P72763,ank,441,46817.0,27.5,0.12553882,2051.0,-231.6,257.48011981999997,-29.074790712,-0.1129205265724037,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
200,P72764,slr1110,192,21664.0,27.5,0.0187517,1001.0,-179.41,18.7704517,-3.3642424969999998,-0.1792307692307692,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
201,P72765,slr1772,377,41664.0,27.5,0.10453098,1870.0,-335.57,195.47293259999998,-35.0774609586,-0.1794491978609625,0.0503978779840848,0.0524064171122994,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
202,P72772,"chlD,slr1777",676,73665.0,27.5,0.3657802,3258.0,-544.1,1191.7118916,-199.02100682,-0.1670042971147943,0.0,0.0,photobio_27.5_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.025
